User_Id,Search_Query,Search_Timestamp,Implied_Place_Id
51,Yogyakarta tourist attractions,2024-05-22 12:36:27,102.0
51,How to get to Gereja Katedral,2024-09-04 14:21:27,23.0
51,Yogyakarta tourist attractions,2024-12-07 04:35:27,230.0
52,Is The Lost World Castle kid-friendly?,2024-10-15 22:56:27,
52,budaya near me,2025-03-10 09:49:27,38.0
52,How to get to Umbul Sidomukti,2024-09-28 14:09:27,
52,Photos of Taman Menteng,2024-04-28 06:18:27,
52,Best taman hiburan,2024-04-20 16:10:27,70.0
52,Top rated taman hiburan,2024-11-21 03:53:27,
52,How to get to Goa Jomblang,2024-05-29 00:26:27,144.0
52,Photos of Candi Gedong Songo,2025-03-06 09:17:27,335.0
52,How to get to Pasar Seni,2025-01-31 13:17:27,
52,Is Jembatan Pasupati kid-friendly?,2024-08-02 21:30:27,
52,cagar alam near me,2024-07-19 16:03:27,222.0
53,How to get to Taman Flora Bratang Surabaya,2024-08-17 22:18:27,436.0
53,Is Kota Tua kid-friendly?,2024-05-25 20:05:27,
53,cagar alam near me,2024-12-29 15:09:27,
53,Best budaya,2024-06-26 07:14:27,156.0
53,Things to do in Jakarta,2024-11-13 03:13:27,277.0
53,Top rated budaya,2024-05-19 04:21:27,348.0
53,Photos of Taman Air Mancur Menari Kenjeran,2024-06-07 21:12:27,
53,Top rated cagar alam,2024-07-04 08:39:27,
53,Photos of Taman Air Mancur Menari Kenjeran,2024-10-18 10:26:27,435.0
53,Best bahari,2024-12-19 16:08:27,
53,Best cagar alam,2024-09-07 22:48:27,34.0
53,How to get to Bangsal Pagelaran,2024-07-06 23:34:27,107.0
53,Best bahari,2024-11-29 12:02:27,367.0
53,tempat ibadah near me,2024-09-14 13:39:27,245.0
54,Bandung tourist attractions,2024-06-06 10:53:27,128.0
54,Is Kebun Binatang Ragunan kid-friendly?,2025-01-19 15:07:27,7.0
54,Semarang tourist attractions,2024-09-28 05:09:27,300.0
54,Top rated tempat ibadah,2024-04-14 07:28:27,
54,Taman Jomblo entrance fee,2024-12-14 12:10:27,276.0
54,Mountain View Golf Club reviews,2024-09-09 23:35:27,297.0
54,Best budaya,2024-12-29 18:14:27,365.0
54,Photos of Puncak Kebun Buah Mangunan,2024-12-29 11:48:27,
54,pusat perbelanjaan near me,2024-12-18 23:56:27,
54,Best taman hiburan,2025-02-07 02:12:27,
54,Pantai Ancol reviews,2024-11-17 05:35:27,56.0
54,Grojogan Watu Purbo Bangunrejo entrance fee,2025-02-24 09:25:27,
55,Museum Gedung Sate reviews,2024-11-21 18:56:27,258.0
55,Semarang tourist attractions,2024-05-28 22:56:27,
55,Jakarta tourist attractions,2025-01-19 05:15:27,
55,Yogyakarta tourist attractions,2024-07-25 13:08:27,305.0
55,cagar alam near me,2024-06-12 12:51:27,289.0
55,How to get to Tektona Waterpark,2024-07-05 00:16:27,281.0
56,How to get to SnowBay Waterpark,2024-10-11 15:56:27,
56,Pantai Ria Kenjeran reviews,2024-11-17 16:19:27,424.0
56,Top rated pusat perbelanjaan,2024-11-08 03:09:27,
56,Is Chingu Cafe Little Seoul kid-friendly?,2024-06-27 20:38:27,334.0
56,Best cagar alam,2024-07-27 11:41:27,
57,Things to do in Surabaya,2024-12-08 05:10:27,138.0
57,Is Gereja Tiberias Indonesia Bandung kid-friendly?,2024-06-06 22:11:27,280.0
57,Surabaya tourist attractions,2024-07-02 16:38:27,393.0
57,Things to do in Jakarta,2025-04-09 04:56:27,
57,Jakarta tourist attractions,2024-08-27 12:41:27,23.0
57,Things to do in Semarang,2024-09-23 03:31:27,411.0
57,Semarang tourist attractions,2024-10-31 18:49:27,
57,Things to do in Surabaya,2024-07-23 11:47:27,
57,pusat perbelanjaan near me,2025-01-24 07:27:27,295.0
57,Kampung Batu Malakasari reviews,2024-07-29 03:41:27,
57,Yogyakarta tourist attractions,2025-03-09 01:07:27,143.0
57,Things to do in Surabaya,2025-01-15 10:00:27,9.0
58,Museum Gunung Merapi reviews,2024-12-11 22:44:27,176.0
58,Top rated cagar alam,2025-04-06 18:27:27,210.0
58,Best taman hiburan,2024-05-19 10:52:27,404.0
58,How to get to Stone Garden Citatah,2024-10-13 05:44:27,230.0
58,Yogyakarta tourist attractions,2025-03-18 07:15:27,
58,How to get to GunungTangkuban perahu,2025-03-27 20:14:27,211.0
58,Jakarta tourist attractions,2025-01-28 08:04:27,412.0
58,Kota Mini entrance fee,2024-05-14 14:19:27,
58,Photos of Sungai Palayangan,2024-08-20 02:10:27,
58,How to get to Ledok Sambi,2025-02-10 15:25:27,142.0
58,Amazing Art World entrance fee,2025-03-05 15:10:27,234.0
58,Tugu Muda Semarang entrance fee,2024-05-25 12:23:27,381.0
58,tempat ibadah near me,2025-03-31 05:31:27,
59,Things to do in Jakarta,2024-12-04 09:49:27,162.0
59,Best budaya,2024-06-11 18:02:27,
59,How to get to Umbul Sidomukti,2025-03-18 19:41:27,
59,Jembatan Merah reviews,2025-02-17 14:40:27,414.0
59,Is Kebun Tanaman Obat Sari Alam kid-friendly?,2024-11-15 16:07:27,323.0
59,Best budaya,2024-04-25 00:50:27,413.0
59,Candi Ijo entrance fee,2025-03-16 15:17:27,171.0
59,How to get to Monumen Kapal Selam,2025-01-18 19:31:27,
59,Photos of Bukit Bintang Yogyakarta,2025-02-12 10:21:27,112.0
60,Top rated budaya,2024-10-19 01:56:27,418.0
60,bahari near me,2024-12-16 18:26:27,398.0
60,Top rated tempat ibadah,2024-09-12 04:45:27,
60,Semarang tourist attractions,2024-05-28 19:36:27,
60,Is Green Village Gedangsari kid-friendly?,2024-11-07 03:01:27,
60,Surabaya tourist attractions,2024-12-25 20:26:27,96.0
60,Best budaya,2024-07-14 15:48:27,23.0
60,Things to do in Surabaya,2024-12-08 10:12:27,
60,How to get to Trans Studio Bandung,2024-10-30 21:10:27,214.0
60,How to get to The Lodge Maribaya,2024-10-22 23:06:27,
61,Is Umbul Sidomukti kid-friendly?,2024-05-15 09:04:27,355.0
61,Top rated pusat perbelanjaan,2024-05-18 11:49:27,72.0
61,Bandung tourist attractions,2024-11-27 02:30:27,258.0
61,Is Kyotoku Floating Market kid-friendly?,2024-09-07 19:23:27,
61,Things to do in Yogyakarta,2024-12-09 18:20:27,
61,Things to do in Bandung,2024-11-12 15:49:27,118.0
61,tempat ibadah near me,2024-06-02 12:05:27,
61,Best budaya,2025-03-16 15:12:27,272.0
62,Bandung tourist attractions,2024-04-27 03:29:27,
62,Curug Cipanas reviews,2024-12-06 20:16:27,
62,Wisata Eling Bening entrance fee,2025-03-12 03:05:27,
62,Yogyakarta tourist attractions,2024-05-16 19:44:27,
62,Bandung tourist attractions,2024-05-05 23:35:27,
62,Photos of Taman Pandanaran,2025-02-19 16:16:27,
62,Things to do in Jakarta,2024-10-08 16:14:27,68.0
62,Semarang tourist attractions,2024-10-23 21:46:27,157.0
63,Yogyakarta tourist attractions,2024-08-28 20:32:27,
63,Photos of Chingu Cafe Little Seoul,2024-05-01 09:58:27,
63,Is Masjid Daarut Tauhiid Bandung kid-friendly?,2024-09-21 16:36:27,278.0
63,Best taman hiburan,2024-05-13 18:14:27,342.0
63,Top rated bahari,2025-03-13 12:21:27,
63,Obyek Wisata Goa Kreo reviews,2025-04-02 19:09:27,387.0
63,Jurang Tembelan Kanigoro reviews,2025-01-02 09:12:27,
63,Museum Mandala Wangsit Siliwangi entrance fee,2024-05-22 02:48:27,
63,Best taman hiburan,2024-07-31 10:15:27,
64,How to get to Taman Budaya Yogyakarta,2024-09-17 08:58:27,100.0
64,Top rated budaya,2024-11-01 00:43:27,372.0
64,budaya near me,2024-11-17 10:56:27,24.0
64,Alun-alun Utara Keraton Yogyakarta entrance fee,2024-10-25 12:07:27,
64,Is Tugu Proklamasi kid-friendly?,2025-01-22 23:39:27,61.0
64,Best bahari,2024-08-31 04:19:27,
64,Best pusat perbelanjaan,2024-08-11 11:38:27,
64,Photos of Monumen Bandung Lautan Api,2024-05-06 13:49:27,257.0
64,Tirto Argo Siwarak reviews,2024-10-14 06:26:27,366.0
64,Is Kampung Tematik Jawi kid-friendly?,2024-09-22 04:30:27,
64,Things to do in Semarang,2024-07-26 10:03:27,61.0
65,Best cagar alam,2025-04-08 07:34:27,178.0
65,Best taman hiburan,2024-10-13 03:49:27,328.0
65,Things to do in Yogyakarta,2024-11-02 10:26:27,253.0
65,Top rated budaya,2024-10-19 01:23:27,100.0
65,Top rated budaya,2024-09-01 20:12:27,
65,Things to do in Bandung,2024-10-10 17:25:27,
65,Pulau Pelangi entrance fee,2025-02-22 04:24:27,14.0
65,Photos of Bumi Perkemahan Batu Kuda,2024-10-21 18:00:27,269.0
65,Is Curug Anom kid-friendly?,2025-03-03 06:14:27,292.0
65,cagar alam near me,2024-06-17 10:01:27,
65,Wisata Alam Mangrove Angke entrance fee,2024-08-05 04:36:27,
65,Things to do in Yogyakarta,2025-01-22 14:47:27,259.0
65,Photos of Candi Gedong Songo,2024-10-08 23:19:27,
65,Kampung Batik Gedong Semarang reviews,2024-05-08 08:40:27,385.0
66,Is Taman Mundu kid-friendly?,2024-11-22 02:35:27,
66,Glamping Lakeside Rancabali reviews,2024-12-03 00:40:27,321.0
66,Things to do in Jakarta,2024-08-03 13:54:27,369.0
66,How to get to Taman Sungai Mudal,2024-05-13 21:40:27,208.0
66,Photos of Museum Basoeki Abdullah,2025-01-10 16:00:27,
66,Photos of Candi Prambanan,2024-05-11 22:08:27,
66,Best pusat perbelanjaan,2025-03-27 21:42:27,
67,How to get to Kawasan Kuliner BSM,2024-10-31 09:52:27,84.0
67,Best taman hiburan,2025-02-22 16:29:27,
67,Best bahari,2025-03-20 06:47:27,42.0
67,Things to do in Yogyakarta,2024-07-03 08:00:27,
67,bahari near me,2024-04-17 03:54:27,276.0
68,Is Sanghyang Heuleut kid-friendly?,2024-04-15 17:46:27,
68,Is Ciwangun Indah Camp Official kid-friendly?,2024-05-07 10:15:27,261.0
68,Gembira Loka Zoo reviews,2024-07-02 06:24:27,93.0
68,Things to do in Semarang,2025-03-02 13:50:27,417.0
68,Jakarta tourist attractions,2024-11-02 23:32:27,
68,Tebing Breksi reviews,2024-06-18 20:23:27,104.0
68,Surabaya tourist attractions,2024-10-09 17:31:27,
68,Top rated taman hiburan,2024-10-04 21:41:27,
68,Photos of Museum Sepuluh Nopember Kota Surabaya,2024-11-09 04:56:27,418.0
68,Best taman hiburan,2024-11-30 04:30:27,
68,budaya near me,2024-07-22 08:56:27,428.0
68,Best bahari,2024-12-30 00:05:27,342.0
69,Curug Cilengkrang reviews,2024-10-01 23:14:27,
69,How to get to Indonesia Kaya Park,2024-11-16 09:51:27,
69,Top rated cagar alam,2025-03-29 06:49:27,88.0
69,Caringin Tilu reviews,2024-07-24 10:28:27,
69,pusat perbelanjaan near me,2024-08-17 12:02:27,
69,cagar alam near me,2024-09-07 06:27:27,129.0
69,Top rated bahari,2024-08-25 08:32:27,201.0
69,How to get to Gua Maria Kerep Ambarawa,2024-10-29 09:19:27,
69,Yogyakarta tourist attractions,2024-07-25 01:32:27,
69,pusat perbelanjaan near me,2024-06-09 23:01:27,
70,Is Desa Wisata Pulesari kid-friendly?,2024-05-09 23:00:27,204.0
70,Wisata Kuliner Pecenongan entrance fee,2024-05-27 05:47:27,
70,Things to do in Bandung,2024-06-06 03:24:27,
70,Is Taman Tabanas kid-friendly?,2024-07-30 01:08:27,
70,Things to do in Semarang,2024-12-23 19:50:27,
70,Top rated taman hiburan,2024-12-16 09:16:27,363.0
70,Is Bumi Perkemahan Batu Kuda kid-friendly?,2024-11-06 21:59:27,269.0
70,Top rated pusat perbelanjaan,2024-10-17 04:39:27,185.0
70,Bukit Gantole Cililin entrance fee,2025-03-30 09:53:27,329.0
70,Best cagar alam,2024-11-14 15:46:27,67.0
70,Photos of Gedung Agung Yogyakarta,2025-01-30 01:40:27,
71,Best pusat perbelanjaan,2025-01-22 14:14:27,74.0
71,Kampung Pelangi reviews,2025-03-23 14:26:27,337.0
71,Is Happyfarm Ciwidey kid-friendly?,2025-03-08 11:09:27,324.0
71,Photos of Desa Wisata Gamplong,2025-03-29 23:16:27,134.0
71,Ciputra Waterpark reviews,2025-02-09 12:56:27,410.0
71,Photos of Keraton Yogyakarta,2025-03-02 11:29:27,
71,Top rated tempat ibadah,2024-11-06 03:58:27,
71,Photos of The World Landmarks - Merapi Park Yogyakarta,2024-11-14 17:11:27,117.0
71,Kampoeng Kopi Banaran entrance fee,2024-06-20 01:38:27,382.0
71,Surabaya tourist attractions,2024-08-15 02:35:27,105.0
71,Best bahari,2025-04-07 08:45:27,131.0
71,bahari near me,2025-02-13 15:00:27,45.0
71,Photos of Alive Museum Ancol,2025-01-14 07:34:27,83.0
71,Best bahari,2025-01-11 20:50:27,73.0
72,Lawangwangi Creative Space reviews,2024-08-22 19:54:27,241.0
72,How to get to Sumur Gumuling,2025-04-01 19:29:27,
72,Things to do in Yogyakarta,2024-07-22 13:06:27,
72,Jakarta tourist attractions,2024-05-18 23:20:27,205.0
72,How to get to Desa Wisata Lembah Kalipancur,2024-06-22 04:55:27,340.0
72,Ocean Ecopark entrance fee,2024-09-03 02:16:27,8.0
72,Photos of Air Mancur Menari,2024-07-05 19:10:27,394.0
72,Best pusat perbelanjaan,2024-06-04 18:42:27,
72,Jakarta tourist attractions,2025-01-19 17:14:27,
72,Things to do in Surabaya,2024-07-08 17:22:27,
72,Patung Sura dan Buaya entrance fee,2024-09-26 16:05:27,
72,Bukit Gantole Cililin reviews,2024-07-13 04:37:27,329.0
72,Top rated pusat perbelanjaan,2025-01-31 13:33:27,233.0
72,How to get to Bandros City Tour,2025-04-07 07:14:27,330.0
73,Things to do in Yogyakarta,2024-06-27 19:40:27,289.0
73,Photos of Lava Bantal,2024-10-27 09:19:27,
73,Best pusat perbelanjaan,2025-01-04 09:43:27,246.0
73,Pulau Tidung reviews,2024-06-20 05:23:27,10.0
73,budaya near me,2024-12-14 03:11:27,141.0
73,Top rated bahari,2024-11-18 01:18:27,336.0
73,tempat ibadah near me,2024-05-03 20:28:27,255.0
73,Photos of Kawasan Wisata Sosrowijayan,2024-10-18 10:26:27,
74,Semarang tourist attractions,2024-09-30 04:19:27,297.0
74,Top rated tempat ibadah,2025-01-14 09:45:27,120.0
74,Bandung tourist attractions,2024-10-08 19:47:27,117.0
74,tempat ibadah near me,2024-11-01 04:45:27,
74,Photos of Pantai Siung,2024-04-25 15:25:27,
75,Photos of Pantai Sepanjang,2024-08-23 01:23:27,184.0
75,Photos of Orchid Forest Cikole,2024-10-15 03:30:27,225.0
75,Top rated taman hiburan,2024-08-29 08:31:27,418.0
75,Things to do in Semarang,2024-10-09 20:13:27,
75,Top rated cagar alam,2024-10-25 12:21:27,
76,Photos of Pantai Ria Kenjeran,2025-03-31 15:43:27,
76,Museum Perangko entrance fee,2025-02-19 17:12:27,73.0
76,Photos of Pelabuhan Marina,2024-09-22 11:33:27,9.0
76,tempat ibadah near me,2024-04-18 02:21:27,
76,Things to do in Bandung,2024-11-17 14:33:27,260.0
76,Photos of Hutan Wisata Tinjomoyo Semarang,2025-03-30 13:26:27,
76,Semarang tourist attractions,2025-01-06 19:59:27,87.0
76,Things to do in Bandung,2024-09-02 08:34:27,157.0
76,Top rated cagar alam,2024-11-29 06:02:27,230.0
76,Things to do in Jakarta,2025-03-01 06:39:27,275.0
76,Is La Kana Chapel kid-friendly?,2025-02-11 02:41:27,377.0
76,How to get to Gereja Perawan Maria Tak Berdosa Surabaya,2024-11-17 00:58:27,
77,Things to do in Surabaya,2024-11-09 06:44:27,
77,Things to do in Jakarta,2024-09-14 17:56:27,
77,Kampoeng Rawa reviews,2024-11-16 23:41:27,
77,Top rated taman hiburan,2024-11-29 03:45:27,120.0
77,Margasatwa Muara Angke entrance fee,2025-02-07 09:35:27,67.0
77,Photos of Wisata Alam Mangrove Angke,2024-09-18 11:29:27,
77,Taman Ayodya reviews,2024-10-15 13:28:27,
77,Kawasan Punclut entrance fee,2024-12-12 05:06:27,
77,bahari near me,2024-10-22 23:23:27,391.0
77,Things to do in Jakarta,2024-08-01 20:17:27,128.0
77,Semarang tourist attractions,2024-12-05 13:35:27,316.0
78,Things to do in Jakarta,2024-07-03 12:40:27,359.0
78,Top rated bahari,2024-04-19 12:13:27,
78,pusat perbelanjaan near me,2024-04-27 08:42:27,
78,How to get to Waterboom PIK (Pantai Indah Kapuk),2024-05-08 04:07:27,72.0
78,budaya near me,2024-09-09 02:45:27,284.0
78,Best pusat perbelanjaan,2025-03-09 22:51:27,151.0
78,How to get to Kyotoku Floating Market,2024-11-10 05:12:27,331.0
78,Watu Lumbung reviews,2024-10-17 14:40:27,131.0
78,Things to do in Semarang,2024-08-20 18:26:27,
78,Top rated budaya,2025-03-13 12:38:27,243.0
78,Is Bandros City Tour kid-friendly?,2024-07-27 21:36:27,330.0
78,Things to do in Semarang,2025-01-28 14:49:27,332.0
78,Kawah Rengganis Cibuni entrance fee,2024-12-16 05:48:27,319.0
78,Masjid Kapal Semarang reviews,2024-06-17 07:50:27,358.0
79,Watu Gunung Ungaran entrance fee,2024-08-04 10:22:27,388.0
79,Things to do in Jakarta,2025-01-13 02:15:27,
79,Taman Pelangi entrance fee,2024-06-21 08:31:27,399.0
79,Things to do in Surabaya,2024-05-04 18:15:27,
79,De Mata Museum Jogja reviews,2024-12-02 17:11:27,89.0
80,Semarang tourist attractions,2024-05-02 00:35:27,
80,cagar alam near me,2024-10-04 17:50:27,212.0
80,Best tempat ibadah,2024-11-12 19:52:27,
80,Top rated bahari,2024-04-17 12:27:27,
80,Babakan Siliwangi City Forest Path Bandung entrance fee,2025-02-27 02:43:27,274.0
80,Taman Miniatur Kereta Api entrance fee,2024-09-27 21:25:27,
81,Things to do in Yogyakarta,2024-11-04 03:28:27,324.0
81,Best taman hiburan,2024-06-03 21:52:27,
81,bahari near me,2025-04-01 23:16:27,
81,How to get to Bandros City Tour,2025-02-07 09:32:27,
81,Photos of Goa Rong,2025-02-18 03:01:27,
81,Top rated cagar alam,2025-02-05 13:32:27,
81,Photos of Ledok Sambi,2024-10-04 08:56:27,142.0
81,Jakarta tourist attractions,2024-10-27 09:49:27,282.0
82,How to get to Taman Jomblo,2024-07-23 18:34:27,
82,Surabaya tourist attractions,2024-04-28 07:16:27,51.0
82,Photos of Taman Sejarah Bandung,2025-03-30 20:09:27,285.0
82,Studio Alam Gamplong entrance fee,2024-08-19 03:35:27,
82,How to get to Museum Ullen Sentalu,2024-12-03 03:00:27,175.0
82,Top rated pusat perbelanjaan,2024-09-24 01:28:27,63.0
82,Top rated budaya,2025-02-08 03:59:27,
82,Jakarta tourist attractions,2024-07-10 11:54:27,
82,cagar alam near me,2024-11-03 10:04:27,
82,How to get to Masjid Istiqlal,2024-08-19 20:27:27,22.0
82,Curug Cimahi entrance fee,2024-12-21 23:23:27,
82,Grojogan Watu Purbo Bangunrejo reviews,2024-04-16 21:50:27,
83,Tebing Breksi reviews,2024-09-03 09:26:27,
83,Top rated budaya,2024-11-01 13:51:27,
83,Is Hutan Bambu Keputih kid-friendly?,2024-05-19 22:55:27,400.0
83,Photos of Monumen Tugu Pahlawan,2024-11-17 15:55:27,419.0
83,pusat perbelanjaan near me,2024-08-20 13:42:27,119.0
83,Best budaya,2024-06-09 01:13:27,410.0
83,Photos of Museum Sonobudoyo Unit I,2024-09-20 16:32:27,118.0
83,Best bahari,2024-08-27 16:04:27,409.0
83,Best pusat perbelanjaan,2024-09-28 23:53:27,261.0
83,How to get to Goa Pindul,2025-03-15 21:43:27,178.0
83,Yogyakarta tourist attractions,2025-02-28 15:44:27,
83,Grand Indonesia Mall reviews,2024-04-15 10:49:27,35.0
84,Ciputra Waterpark entrance fee,2024-11-17 06:23:27,410.0
84,Best pusat perbelanjaan,2024-06-25 03:34:27,366.0
84,How to get to Gua Maria Kerep Ambarawa,2025-02-06 03:12:27,
84,Semarang tourist attractions,2025-02-05 09:08:27,
84,Best taman hiburan,2024-10-25 07:39:27,
84,Best bahari,2025-02-15 08:55:27,322.0
84,Top rated budaya,2024-12-14 08:38:27,89.0
84,How to get to Nol Kilometer Jl.Malioboro,2025-01-23 14:51:27,92.0
85,Tektona Waterpark entrance fee,2024-07-26 14:52:27,
85,pusat perbelanjaan near me,2025-02-28 20:45:27,41.0
85,Pantai Marina reviews,2024-09-07 14:08:27,344.0
85,How to get to Batununggal Indah Club,2025-02-08 15:25:27,296.0
85,pusat perbelanjaan near me,2025-02-08 15:30:27,
85,pusat perbelanjaan near me,2025-01-15 07:34:27,231.0
85,Museum Tengah Kebun reviews,2025-01-29 00:00:27,
85,Bandung tourist attractions,2025-01-27 17:33:27,214.0
85,Is Alun Alun Selatan Yogyakarta kid-friendly?,2024-09-28 11:19:27,96.0
85,Things to do in Jakarta,2024-09-02 01:02:27,
85,Photos of Masjid Pusdai,2024-12-30 14:56:27,302.0
85,Taman Srigunting entrance fee,2024-08-01 13:29:27,
85,Best cagar alam,2025-02-10 08:51:27,245.0
85,Best budaya,2024-11-14 10:07:27,229.0
86,Panama Park 825 entrance fee,2024-10-14 09:20:27,
86,Top rated pusat perbelanjaan,2024-09-29 16:20:27,77.0
86,How to get to Gumuk Pasir Parangkusumo,2024-07-28 06:14:27,
86,Top rated pusat perbelanjaan,2024-09-05 20:50:27,
86,Museum Benteng Vredeburg Yogyakarta entrance fee,2025-02-21 23:21:27,
86,Things to do in Bandung,2024-12-03 12:12:27,112.0
86,Best budaya,2025-01-20 03:02:27,368.0
86,Photos of Pulau Pari,2024-10-02 02:42:27,12.0
86,Photos of Sungai Palayangan,2025-03-21 10:24:27,306.0
86,Things to do in Yogyakarta,2024-11-10 15:51:27,141.0
86,Surabaya tourist attractions,2024-07-22 12:03:27,
86,Bandung tourist attractions,2024-09-17 21:59:27,
86,Photos of Bukit Bintang,2024-05-08 12:06:27,
86,Indonesia Kaya Park reviews,2024-05-06 04:56:27,346.0
87,taman hiburan near me,2024-12-29 14:35:27,392.0
87,Photos of Keraton Yogyakarta,2024-04-24 08:15:27,
87,Photos of Jogja Bay Pirates Adventure Waterpark,2024-05-03 12:47:27,183.0
87,bahari near me,2025-03-11 22:44:27,160.0
87,How to get to Masjid Istiqlal,2024-07-24 07:47:27,
87,Top rated budaya,2025-03-03 05:33:27,367.0
88,Best taman hiburan,2024-06-15 05:18:27,58.0
88,budaya near me,2025-03-22 23:32:27,
88,How to get to Kampung Batik Gedong Semarang,2024-09-25 01:47:27,385.0
88,Things to do in Yogyakarta,2025-03-10 22:07:27,6.0
88,Is Semarang Chinatown kid-friendly?,2024-08-08 06:30:27,
88,Batununggal Indah Club entrance fee,2024-05-19 05:25:27,296.0
88,cagar alam near me,2025-03-07 01:07:27,
88,Is Taman Prestasi kid-friendly?,2024-08-01 12:51:27,395.0
88,Bandung tourist attractions,2024-09-19 10:27:27,
88,Photos of Taman Air Mancur Menari Kenjeran,2025-04-09 02:53:27,435.0
88,Photos of Sea World,2024-06-23 13:51:27,27.0
88,Sam Poo Kong Temple entrance fee,2024-10-11 12:06:27,339.0
89,Things to do in Semarang,2024-08-12 08:28:27,59.0
89,cagar alam near me,2024-12-04 19:36:27,
89,Best pusat perbelanjaan,2024-10-18 03:15:27,365.0
89,Photos of Pantai Pulang Sawal,2024-08-28 16:12:27,156.0
89,Best cagar alam,2024-04-15 21:53:27,
89,Is Perkebunan Teh Malabar kid-friendly?,2024-05-23 10:35:27,307.0
90,Is Taman Kupu-Kupu Cihanjuang kid-friendly?,2024-04-22 08:19:27,326.0
90,cagar alam near me,2024-07-21 07:27:27,246.0
90,Best budaya,2024-12-02 11:17:27,269.0
90,Bandung tourist attractions,2025-03-30 11:38:27,391.0
90,Photos of Lawang Sewu,2024-11-26 15:27:27,338.0
90,Is Kota Lama Semarang kid-friendly?,2024-04-24 23:05:27,
90,Is Taman Tabanas kid-friendly?,2024-06-26 14:00:27,383.0
90,How to get to Museum Mandala Wangsit Siliwangi,2024-08-26 17:41:27,
91,Pantai Marina entrance fee,2025-01-12 23:06:27,344.0
91,How to get to Durian Gardens and Tourism Education Watu Simbar,2024-12-31 21:29:27,390.0
91,bahari near me,2025-02-07 13:53:27,214.0
91,Things to do in Bandung,2024-09-02 04:39:27,308.0
91,Is Taman Tabanas kid-friendly?,2024-09-05 12:43:27,383.0
91,Monumen Sanapati reviews,2024-04-29 10:38:27,115.0
91,Best tempat ibadah,2024-11-10 13:31:27,128.0
91,Top rated budaya,2025-02-10 22:07:27,244.0
91,Photos of Air Terjun Kedung Pedut,2024-06-15 17:55:27,132.0
91,How to get to Taman Mini Indonesia Indah (TMII),2024-07-07 17:31:27,4.0
91,Photos of Pasar Beringharjo,2024-04-28 00:43:27,
91,Taman Kasmaran entrance fee,2025-03-16 23:04:27,
91,Wisata Alam Mangrove Angke reviews,2025-01-28 08:31:27,31.0
92,Things to do in Yogyakarta,2024-05-10 09:43:27,6.0
92,Photos of De Mata Museum Jogja,2025-01-12 20:28:27,89.0
92,Semarang tourist attractions,2025-04-03 20:33:27,
92,Semarang tourist attractions,2024-09-21 04:03:27,17.0
92,Best pusat perbelanjaan,2024-07-01 06:04:27,
92,Bandung tourist attractions,2024-05-10 10:43:27,
92,How to get to Old City 3D Trick Art Museum,2025-01-10 23:05:27,
92,Photos of Tebing Breksi,2024-08-02 17:30:27,
92,Photos of Situs Warungboto,2024-07-22 02:27:27,91.0
92,How to get to Pantai Jungwok,2024-11-29 00:57:27,
92,taman hiburan near me,2024-12-01 08:09:27,412.0
93,Is Danau Rawa Pening kid-friendly?,2024-08-03 05:53:27,362.0
93,Yogyakarta tourist attractions,2025-03-26 04:10:27,32.0
93,Candi Donotirto reviews,2025-02-15 04:24:27,105.0
93,Jalan Braga entrance fee,2024-04-30 08:41:27,212.0
93,Things to do in Jakarta,2024-10-16 21:34:27,
93,Photos of Kampung Wisata Kadipaten,2024-10-23 19:14:27,
93,How to get to Kota Tua,2024-06-11 22:55:27,
93,pusat perbelanjaan near me,2025-04-03 13:32:27,304.0
93,Yogyakarta tourist attractions,2024-09-17 05:09:27,273.0
93,bahari near me,2024-09-04 08:34:27,
93,Best tempat ibadah,2024-09-22 07:24:27,
94,Waterboom PIK (Pantai Indah Kapuk) reviews,2024-10-12 09:20:27,72.0
94,Curug Cipanas entrance fee,2024-09-12 23:07:27,275.0
94,tempat ibadah near me,2024-05-25 13:10:27,427.0
94,Is Pasar Petak Sembilan kid-friendly?,2024-08-13 07:11:27,68.0
94,Museum Taman Prasasti reviews,2024-05-09 12:20:27,
94,Saung Angklung Mang Udjo reviews,2024-09-23 21:52:27,325.0
94,Is Pulau Bidadari kid-friendly?,2024-10-28 13:05:27,11.0
94,Best tempat ibadah,2024-11-30 08:30:27,
94,Is Air Terjun Kali Pancur kid-friendly?,2024-05-12 18:45:27,360.0
94,Yogyakarta tourist attractions,2024-06-30 18:25:27,131.0
94,Tugu Pal Putih Jogja entrance fee,2024-08-07 21:05:27,103.0
94,Museum Bahari Jakarta reviews,2024-11-03 17:04:27,
94,Rumah Batik entrance fee,2024-10-16 04:27:27,409.0
95,Best cagar alam,2024-05-08 00:09:27,137.0
95,taman hiburan near me,2024-12-28 08:34:27,
95,Best bahari,2024-11-27 04:17:27,157.0
95,Photos of Museum Sepuluh Nopember Kota Surabaya,2024-07-17 14:53:27,418.0
95,Top rated pusat perbelanjaan,2024-09-14 13:53:27,202.0
95,Things to do in Bandung,2024-12-19 06:45:27,
95,How to get to Curug Batu Templek,2024-08-31 13:32:27,
95,Kebun Tanaman Obat Sari Alam reviews,2024-07-30 08:22:27,323.0
96,Semarang tourist attractions,2025-04-07 06:54:27,
96,tempat ibadah near me,2024-11-25 21:23:27,309.0
96,Yogyakarta tourist attractions,2024-07-07 15:24:27,403.0
